# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20080325215935
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
bodc/1900461/profiles/R1900461_102.nc,20071104113759,-41.121,63.433,I,846,BO,20080319145232
bodc/1900461/profiles/R1900461_103.nc,20071114133444,-41.069,66.375,I,846,BO,20080319161958
bodc/1900461/profiles/R1900461_104.nc,20071124113655,-39.575,66.07,I,846,BO,20080319174916
bodc/1900461/profiles/R1900461_105.nc,20071204130454,-38.625,67,I,846,BO,20080319192034
bodc/1900461/profiles/R1900461_106.nc,20071214140203,-39.085,68.129,I,846,BO,20080319210933
bodc/1900461/profiles/R1900461_107.nc,20071224104634,-39.411,69.165,I,846,BO,20080319225046
bodc/1900461/profiles/R1900461_108.nc,20080103135123,-38.974,70.215,I,846,BO,20080319225109
bodc/1900461/profiles/R1900461_109.nc,20080113133402,-38.813,70.253,I,846,BO,20080320013134
bodc/1900461/profiles/R1900461_110.nc,20080123131551,-39.059,70.691,I,846,BO,20080320031016
bodc/1900461/profiles/R1900461_111.nc,20080202104957,-39.029,71.109,I,846,BO,20080320043613
bodc/1900461/profiles/R1900461_112.nc,20080212133148,-38.758,71.218,I,846,BO,20080320060739
bodc/1900461/profiles/R1900461_113.nc,20080222111154,-38.219,71.161,I,846,BO,20080320074646
bodc/1900461/profiles/R1900461_116.nc,20080323131603,-37.835,71.768,I,846,BO,20080323193421
bodc/1900462/profiles/R1900462_099.nc,20071006053233,-29.088,43.118,I,846,BO,20080319103149
bodc/1900462/profiles/R1900462_100.nc,20071016063938,-27.444,42.081,I,846,BO,20080319123355
bodc/1900462/profiles/R1900462_101.nc,20071026052731,-28.104,40.495,I,846,BO,20080319140502
bodc/1900462/profiles/R1900462_102.nc,20071105070012,-28.613,40.889,I,846,BO,20080319145256
bodc/1900462/profiles/R1900462_103.nc,20071115051015,-28.032,40.468,I,846,BO,20080319162022
bodc/1900462/profiles/R1900462_104.nc,20071125064522,-27.175,38.548,I,846,BO,20080319174940
bodc/1900462/profiles/R1900462_105.nc,20071205063843,-26.089,37.141,I,846,BO,20080319200031
bodc/1900462/profiles/R1900462_106.nc,20071215063102,-25.251,36.475,I,846,BO,20080319210957
bodc/1900462/profiles/R1900462_107.nc,20071225040307,-24.735,37.117,I,846,BO,20080319225133
bodc/1900462/profiles/R1900462_108.nc,20080104044407,-24.34,37.158,I,846,BO,20080319225153
bodc/1900462/profiles/R1900462_109.nc,20080114062020,-23.719,36.808,I,846,BO,20080320021317
bodc/1900462/profiles/R1900462_110.nc,20080124060303,-23.571,36.697,I,846,BO,20080320043638
bodc/1900462/profiles/R1900462_111.nc,20080203060427,-23.323,37.072,I,846,BO,20080320043659
bodc/1900462/profiles/R1900462_112.nc,20080213070536,-22.274,37.479,I,846,BO,20080320064647
bodc/1900462/profiles/R1900462_113.nc,20080223054335,-21.86,37.333,I,846,BO,20080320074711
bodc/1900462/profiles/R1900462_116.nc,20080324064345,-22.661,37.226,I,846,BO,20080324193912
bodc/1900507/profiles/R1900507_090.nc,20071005210913,-58.822,86.809,I,846,BO,20080319110954
bodc/1900507/profiles/R1900507_091.nc,20071015180748,-59.758,88.527,I,846,BO,20080319123124
bodc/1900507/profiles/R1900507_092.nc,20071025233931,-59.681,90.199,I,846,BO,20080319135935
bodc/1900507/profiles/R1900507_093.nc,20071104182338,-59.28,93.178,I,846,BO,20080319152930
bodc/1900507/profiles/R1900507_094.nc,20071114175507,-58.117,93.24,I,846,BO,20080319165640
bodc/1900507/profiles/R1900507_095.nc,20071124180718,-58.15,93.452,I,846,BO,20080319182625
bodc/1900507/profiles/R1900507_096.nc,20071204181709,-58.04,93.307,I,846,BO,20080319201415
bodc/1900507/profiles/R1900507_097.nc,20071214205047,-57.832,93.478,I,846,BO,20080319214654
bodc/1900507/profiles/R1900507_098.nc,20071224185540,-57.698,94.184,I,846,BO,20080319233817
bodc/1900507/profiles/R1900507_099.nc,20080103205827,-57.122,93.798,I,846,BO,20080320001452
bodc/1900507/profiles/R1900507_100.nc,20080113182258,-56.612,93.387,I,846,BO,20080320020829
bodc/1900507/profiles/R1900507_101.nc,20080123211114,-56.054,93.622,I,846,BO,20080320034819
bodc/1900507/profiles/R1900507_102.nc,20080202183213,-56.332,93.465,I,846,BO,20080320051421
bodc/1900507/profiles/R1900507_103.nc,20080212205518,-56.591,92.768,I,846,BO,20080320064427
bodc/1900507/profiles/R1900507_104.nc,20080222182513,-56.774,92.24,I,846,BO,20080320082829
bodc/1900507/profiles/R1900507_107.nc,20080323210013,-56.388,92.749,I,846,BO,20080324050837
bodc/1900508/profiles/R1900508_089.nc,20070928110804,-47.354,107.891,I,846,BO,20080319100609
bodc/1900508/profiles/R1900508_090.nc,20071008090003,-47.534,108.19,I,846,BO,20080319112815
bodc/1900508/profiles/R1900508_091.nc,20071018113752,-47.666,108.335,I,846,BO,20080319125843
bodc/1900508/profiles/R1900508_092.nc,20071028083917,-47.789,108.329,I,846,BO,20080319142337
bodc/1900508/profiles/R1900508_093.nc,20071107113240,-47.702,108.551,I,846,BO,20080319155440
bodc/1900508/profiles/R1900508_094.nc,20071117093153,-47.13,109.215,I,846,BO,20080319172829
bodc/1900508/profiles/R1900508_095.nc,20071127122424,-46.907,109.946,I,846,BO,20080319185140
bodc/1900508/profiles/R1900508_096.nc,20071207090013,-47.023,110.744,I,846,BO,20080319203130
bodc/1900508/profiles/R1900508_097.nc,20071217111627,-47.611,111.994,I,846,BO,20080319221007
bodc/1900508/profiles/R1900508_098.nc,20071227085118,-48.238,111.746,I,846,BO,20080320003315
bodc/1900508/profiles/R1900508_099.nc,20080106112937,-48.926,110.099,I,846,BO,20080320005143
bodc/1900508/profiles/R1900508_100.nc,20080116090937,-49.625,110.561,I,846,BO,20080320023713
bodc/1900508/profiles/R1900508_101.nc,20080126110900,-48.687,111.051,I,846,BO,20080320040651
bodc/1900508/profiles/R1900508_102.nc,20080205085905,-48.777,110.918,I,846,BO,20080320053831
bodc/1900508/profiles/R1900508_103.nc,20080215120427,-49.28,111.949,I,846,BO,20080320071646
bodc/1900508/profiles/R1900508_104.nc,20080225085949,-49.084,113.009,I,846,BO,20080320084701
bodc/1900509/profiles/R1900509_089.nc,20070929170046,-51.625,97.541,I,846,BO,20080319100633
bodc/1900509/profiles/R1900509_090.nc,20071009133819,-52.194,97.551,I,846,BO,20080319112842
bodc/1900509/profiles/R1900509_091.nc,20071019164632,-52.686,97.301,I,846,BO,20080319131451
bodc/1900509/profiles/R1900509_092.nc,20071029135400,-53.401,97.58,I,846,BO,20080319143320
bodc/1900509/profiles/R1900509_093.nc,20071108164139,-53.599,99.438,I,846,BO,20080319160109
bodc/1900509/profiles/R1900509_094.nc,20071118141618,-53.735,100.741,I,846,BO,20080319172855
bodc/1900509/profiles/R1900509_095.nc,20071128171909,-53.051,101.937,I,846,BO,20080319185808
bodc/1900509/profiles/R1900509_096.nc,20071208140918,-53.094,103.374,I,846,BO,20080319203156
bodc/1900509/profiles/R1900509_097.nc,20071218163019,-53.1,104.623,I,846,BO,20080320005210
bodc/1900509/profiles/R1900509_098.nc,20071228140220,-52.942,105.564,I,846,BO,20080320005234
bodc/1900509/profiles/R1900509_099.nc,20080107165423,-52.877,105.556,I,846,BO,20080320005258
bodc/1900509/profiles/R1900509_100.nc,20080117144434,-53.692,105.988,I,846,BO,20080320024353
bodc/1900509/profiles/R1900509_101.nc,20080127170719,-53.714,107.521,I,846,BO,20080320040719
bodc/1900509/profiles/R1900509_102.nc,20080206135448,-53.361,107.924,I,846,BO,20080320054524
bodc/1900509/profiles/R1900509_103.nc,20080216163208,-52.923,108.259,I,846,BO,20080320071715
bodc/1900509/profiles/R1900509_104.nc,20080226141925,-52.128,107.931,I,846,BO,20080320084728
bodc/1900510/profiles/R1900510_088.nc,20071006071617,-36.553,15.178,A,846,BO,20080319112905
bodc/1900510/profiles/R1900510_089.nc,20071016051651,-36.864,16.713,A,846,BO,20080319123418
bodc/1900510/profiles/R1900510_090.nc,20071026071022,-35.587,16.351,A,846,BO,20080319142401
bodc/1900510/profiles/R1900510_091.nc,20071105035819,-37.689,16.156,A,846,BO,20080319152952
bodc/1900510/profiles/R1900510_092.nc,20071115065245,-38.166,16.647,A,846,BO,20080319165703
bodc/1900510/profiles/R1900510_093.nc,20071125040902,-39.918,16.085,A,846,BO,20080319182648
bodc/1900510/profiles/R1900510_094.nc,20071205051300,-40.339,17.464,A,846,BO,20080319200055
bodc/1900510/profiles/R1900510_095.nc,20071215063725,-40.284,18.695,A,846,BO,20080319214717
bodc/1900510/profiles/R1900510_096.nc,20071225062803,-40.027,19.57,A,846,BO,20080320005322
bodc/1900510/profiles/R1900510_097.nc,20080104073400,-39.249,23.858,I,846,BO,20080320005345
bodc/1900510/profiles/R1900510_098.nc,20080114052938,-38.646,25.028,I,846,BO,20080320021340
bodc/1900510/profiles/R1900510_099.nc,20080124075001,-37.161,26.001,I,846,BO,20080320051447
bodc/1900510/profiles/R1900510_100.nc,20080203035035,-36.768,28.469,I,846,BO,20080320051508
bodc/1900510/profiles/R1900510_101.nc,20080213041304,-36.87,29.162,I,846,BO,20080320064711
bodc/1900510/profiles/R1900510_102.nc,20080223050502,-37.034,30.085,I,846,BO,20080320084751
bodc/1900510/profiles/R1900510_105.nc,20080324050839,-36.521,29.447,I,846,BO,20080324193931
bodc/1900585/profiles/R1900585_077.nc,20071004184740,0.321,51.087,I,846,BO,20080319103037
bodc/1900585/profiles/R1900585_078.nc,20071014214153,1.075,50.875,I,846,BO,20080319115414
bodc/1900585/profiles/R1900585_079.nc,20071024213758,1.543,51.258,I,846,BO,20080319132143
bodc/1900585/profiles/R1900585_080.nc,20071103213523,1.369,50.791,I,846,BO,20080319145146
bodc/1900585/profiles/R1900585_081.nc,20071113182628,1.184,50.809,I,846,BO,20080319161913
bodc/1900585/profiles/R1900585_082.nc,20071123212907,0.719,51.293,I,846,BO,20080319174830
bodc/1900585/profiles/R1900585_083.nc,20071203212554,1.374,51.429,I,846,BO,20080319191947
bodc/1900585/profiles/R1900585_084.nc,20071213212347,1.546,51.391,I,846,BO,20080319210847
bodc/1900585/profiles/R1900585_085.nc,20071223194042,1.538,51.518,I,846,BO,20080319224744
bodc/1900585/profiles/R1900585_086.nc,20080102211631,1.99,51.597,I,846,BO,20080319224725
bodc/1900585/profiles/R1900585_087.nc,20080112211150,2.452,52.245,I,846,BO,20080320013045
bodc/1900585/profiles/R1900585_088.nc,20080122210831,2.33,52.397,I,846,BO,20080320030158
bodc/1900585/profiles/R1900585_089.nc,20080201224546,1.964,51.898,I,846,BO,20080320043525
bodc/1900585/profiles/R1900585_090.nc,20080211210401,1.273,51.786,I,846,BO,20080320055718
bodc/1900585/profiles/R1900585_091.nc,20080221210006,0.942,51.367,I,846,BO,20080320074526
bodc/1900585/profiles/R1900585_094.nc,20080322204931,1.119,49.722,I,846,BO,20080323043215
bodc/1900586/profiles/R1900586_077.nc,20071005024748,5.959,60.002,I,846,BO,20080319103056
bodc/1900586/profiles/R1900586_078.nc,20071015015521,5.725,60.115,I,846,BO,20080319115434
bodc/1900586/profiles/R1900586_079.nc,20071025012659,5.638,60.556,I,846,BO,20080319132309
bodc/1900586/profiles/R1900586_080.nc,20071104005114,4.983,60.948,I,846,BO,20080319145206
bodc/1900586/profiles/R1900586_081.nc,20071113231552,5.046,61.034,I,846,BO,20080319161933
bodc/1900586/profiles/R1900586_082.nc,20071124005553,6.021,61.17,I,846,BO,20080319174851
bodc/1900586/profiles/R1900586_083.nc,20071204004430,6.104,61.554,I,846,BO,20080319192004
bodc/1900586/profiles/R1900586_084.nc,20071214013648,5.098,61.151,I,846,BO,20080319210907
bodc/1900586/profiles/R1900586_085.nc,20071224023805,4.585,60.734,I,846,BO,20080319224852
bodc/1900586/profiles/R1900586_086.nc,20080103011715,4.503,61.156,I,846,BO,20080319230120
bodc/1900586/profiles/R1900586_087.nc,20080113010038,4.846,61.286,I,846,BO,20080320013107
bodc/1900586/profiles/R1900586_088.nc,20080123005244,5.156,61.118,I,846,BO,20080320030941
bodc/1900586/profiles/R1900586_089.nc,20080202021127,4.99,60.895,I,846,BO,20080320043546
bodc/1900586/profiles/R1900586_090.nc,20080212010227,4.866,60.96,I,846,BO,20080320060710
bodc/1900586/profiles/R1900586_091.nc,20080222013413,5.59,60.893,I,846,BO,20080320074607
bodc/1900586/profiles/R1900586_094.nc,20080323014601,6.585,61.032,I,846,BO,20080323193450
bodc/1900634/profiles/R1900634_051.nc,20070930184831,16.214,68.508,I,846,BO,20080319094718
bodc/1900634/profiles/R1900634_052.nc,20071010204027,16.044,68.423,I,846,BO,20080319113657
bodc/1900634/profiles/R1900634_053.nc,20071020164725,16.012,68.313,I,846,BO,20080319131017
bodc/1900634/profiles/R1900634_054.nc,20071030185306,15.954,68.2,I,846,BO,20080319143627
bodc/1900634/profiles/R1900634_055.nc,20071109202910,16.048,68.268,I,846,BO,20080319160521
bodc/1900634/profiles/R1900634_056.nc,20071119203010,16.09,68.1,I,846,BO,20080319170755
bodc/1900634/profiles/R1900634_057.nc,20071129202511,16.001,68.224,I,846,BO,20080319190103
bodc/1900634/profiles/R1900634_058.nc,20071209201925,15.975,68.392,I,846,BO,20080319201102
bodc/1900634/profiles/R1900634_059.nc,20071219201744,16.068,68.461,I,846,BO,20080319224832
bodc/1900634/profiles/R1900634_060.nc,20071229201628,16.009,68.489,I,846,BO,20080319224801
bodc/1900634/profiles/R1900634_061.nc,20080108124001,16.011,68.585,I,846,BO,20080319224816
bodc/1900634/profiles/R1900634_062.nc,20080118154522,16.112,68.606,I,846,BO,20080320024824
bodc/1900634/profiles/R1900634_063.nc,20080128171544,16.007,68.845,I,846,BO,20080320041715
bodc/1900634/profiles/R1900634_064.nc,20080207153945,15.852,69.453,I,846,BO,20080320054839
bodc/1900634/profiles/R1900634_065.nc,20080217102237,15.322,70.016,I,846,BO,20080320065631
bodc/1900634/profiles/R1900634_066.nc,20080227151716,15.164,70.474,I,846,BO,20080320074544
bodc/1900634/profiles/R1900634_068.nc,20080318150433,16.357,69.839,I,846,BO,20080319044607
bodc/1900677/profiles/R1900677_060.nc,20071001054404,-29.831,48.933,I,846,BO,20080319101259
bodc/1900677/profiles/R1900677_061.nc,20071011092021,-30.185,48.581,I,846,BO,20080319114321
bodc/1900677/profiles/R1900677_062.nc,20071021053027,-30.8,48.207,I,846,BO,20080319131316
bodc/1900677/profiles/R1900677_063.nc,20071031052424,-31.172,48.633,I,846,BO,20080319144042
bodc/1900677/profiles/R1900677_064.nc,20071110051627,-30.277,48.934,I,846,BO,20080319160721
bodc/1900677/profiles/R1900677_065.nc,20071120063118,-29.722,48.186,I,846,BO,20080319170921
bodc/1900677/profiles/R1900677_066.nc,20071130051519,-30.268,48.082,I,846,BO,20080319190717
bodc/1900677/profiles/R1900677_067.nc,20071210053034,-30.042,48.144,I,846,BO,20080319204057
bodc/1900677/profiles/R1900677_068.nc,20071220051019,-29.465,48.128,I,846,BO,20080319225808
bodc/1900677/profiles/R1900677_069.nc,20071230085556,-29.338,47.423,I,846,BO,20080319225751
bodc/1900677/profiles/R1900677_070.nc,20080109053519,-29.142,46.895,I,846,BO,20080320012436
bodc/1900677/profiles/R1900677_071.nc,20080119060648,-29.133,46.928,I,846,BO,20080320025031
bodc/1900677/profiles/R1900677_072.nc,20080129060445,-29,46.277,I,846,BO,20080320042033
bodc/1900677/profiles/R1900677_073.nc,20080208084530,-29.835,46.765,I,846,BO,20080320055958
bodc/1900677/profiles/R1900677_074.nc,20080218054837,-29.918,47.985,I,846,BO,20080320072540
bodc/1900677/profiles/R1900677_075.nc,20080228053926,-29.785,48.599,I,846,BO,20080320075003
bodc/1900678/profiles/R1900678_060.nc,20071001103530,-23.753,60.435,I,846,BO,20080319101316
bodc/1900678/profiles/R1900678_061.nc,20071011125419,-23.661,60.223,I,846,BO,20080319114340
bodc/1900678/profiles/R1900678_062.nc,20071021110201,-23.6,60.008,I,846,BO,20080319131334
bodc/1900678/profiles/R1900678_063.nc,20071031105518,-23.608,59.629,I,846,BO,20080319144101
bodc/1900678/profiles/R1900678_064.nc,20071110105207,-23.8,59.241,I,846,BO,20080319160740
bodc/1900678/profiles/R1900678_065.nc,20071120104938,-24.065,58.93,I,846,BO,20080319173606
bodc/1900678/profiles/R1900678_066.nc,20071130104503,-24.354,58.981,I,846,BO,20080319190736
bodc/1900678/profiles/R1900678_067.nc,20071210104214,-24.771,58.981,I,846,BO,20080319204116
bodc/1900678/profiles/R1900678_068.nc,20071220103811,-25.008,58.764,I,846,BO,20080319225827
bodc/1900678/profiles/R1900678_069.nc,20071230125518,-25.254,58.343,I,846,BO,20080319225844
bodc/1900678/profiles/R1900678_070.nc,20080109103112,-25.607,57.933,I,846,BO,20080320012456
bodc/1900678/profiles/R1900678_071.nc,20080119103627,-26.17,57.944,I,846,BO,20080320025051
bodc/1900678/profiles/R1900678_072.nc,20080129102642,-26.043,58.079,I,846,BO,20080320042050
bodc/1900678/profiles/R1900678_073.nc,20080208102502,-25.783,57.676,I,846,BO,20080320060021
bodc/1900678/profiles/R1900678_074.nc,20080218102139,-25.705,57.438,I,846,BO,20080320072602
bodc/1900678/profiles/R1900678_075.nc,20080228101344,-25.495,57.183,I,846,BO,20080320075023
bodc/1900678/profiles/R1900678_077.nc,20080319140806,-25.064,56.41,I,846,BO,20080319191247
bodc/1900679/profiles/R1900679_060.nc,20071001110153,-33.516,51.949,I,846,BO,20080319101333
bodc/1900679/profiles/R1900679_061.nc,20071011124737,-34.135,51.609,I,846,BO,20080319114359
bodc/1900679/profiles/R1900679_062.nc,20071021105630,-34.57,50.608,I,846,BO,20080319131353
bodc/1900679/profiles/R1900679_063.nc,20071031105241,-34.457,49.729,I,846,BO,20080319144120
bodc/1900679/profiles/R1900679_064.nc,20071110104851,-33.95,49.174,I,846,BO,20080319160759
bodc/1900679/profiles/R1900679_065.nc,20071120104543,-33.764,48.95,I,846,BO,20080319173626
bodc/1900679/profiles/R1900679_066.nc,20071130104228,-33.972,48.579,I,846,BO,20080319190756
bodc/1900679/profiles/R1900679_067.nc,20071210103901,-34.224,48.159,I,846,BO,20080319204135
bodc/1900679/profiles/R1900679_068.nc,20071220103550,-34.3,47.875,I,846,BO,20080319225928
bodc/1900679/profiles/R1900679_069.nc,20071230124421,-34.467,47.77,I,846,BO,20080319225945
bodc/1900679/profiles/R1900679_070.nc,20080109102839,-34.851,48.061,I,846,BO,20080320012516
bodc/1900679/profiles/R1900679_071.nc,20080119103046,-35.258,49.135,I,846,BO,20080320025111
bodc/1900679/profiles/R1900679_072.nc,20080129102237,-34.612,49.921,I,846,BO,20080320042110
bodc/1900679/profiles/R1900679_073.nc,20080208132751,-33.952,49.356,I,846,BO,20080320060043
bodc/1900679/profiles/R1900679_074.nc,20080218101950,-33.332,48.06,I,846,BO,20080320072624
bodc/1900679/profiles/R1900679_075.nc,20080228101227,-33.011,46.458,I,846,BO,20080320075056
bodc/1900679/profiles/R1900679_077.nc,20080319115044,-32.293,44.255,I,846,BO,20080319191303
bodc/1900680/profiles/R1900680_060.nc,20071001110204,-33.057,51.467,I,846,BO,20080319101350
bodc/1900680/profiles/R1900680_061.nc,20071011105923,-33.207,51.328,I,846,BO,20080319114418
bodc/1900680/profiles/R1900680_062.nc,20071021105626,-33.753,51.175,I,846,BO,20080319131412
bodc/1900680/profiles/R1900680_063.nc,20071031105154,-34.285,50.886,I,846,BO,20080319144140
bodc/1900680/profiles/R1900680_064.nc,20071110104859,-34.575,50.615,I,846,BO,20080319160818
bodc/1900680/profiles/R1900680_065.nc,20071120104522,-35.252,50.833,I,846,BO,20080319173645
bodc/1900680/profiles/R1900680_066.nc,20071130104139,-35.764,52.447,I,846,BO,20080319190816
bodc/1900680/profiles/R1900680_067.nc,20071210103834,-35.261,53.422,I,846,BO,20080319204356
bodc/1900680/profiles/R1900680_068.nc,20071220103445,-35.471,54.35,I,846,BO,20080319230024
bodc/1900680/profiles/R1900680_069.nc,20071230124815,-36.438,54.798,I,846,BO,20080319230006
bodc/1900680/profiles/R1900680_070.nc,20080109102826,-37.082,54.606,I,846,BO,20080320012537
bodc/1900680/profiles/R1900680_071.nc,20080119102947,-37.65,54.392,I,846,BO,20080320025131
bodc/1900680/profiles/R1900680_072.nc,20080129102635,-38.4,54.453,I,846,BO,20080320042129
bodc/1900680/profiles/R1900680_073.nc,20080208101732,-39.228,55.166,I,846,BO,20080320060105
bodc/1900680/profiles/R1900680_074.nc,20080218101405,-38.547,55.468,I,846,BO,20080320072649
bodc/1900680/profiles/R1900680_075.nc,20080228101947,-37.551,56.097,I,846,BO,20080320075115
bodc/1900680/profiles/R1900680_077.nc,20080319122917,-37.642,57.129,I,846,BO,20080319191319
bodc/1900681/profiles/R1900681_060.nc,20071001102759,-39.353,70.312,I,846,BO,20080319101242
bodc/1900681/profiles/R1900681_061.nc,20071011092640,-39.427,71.04,I,846,BO,20080319114303
bodc/1900681/profiles/R1900681_062.nc,20071021095647,-39.078,70.565,I,846,BO,20080319131258
bodc/1900681/profiles/R1900681_063.nc,20071031105059,-39.293,70.683,I,846,BO,20080319144024
bodc/1900681/profiles/R1900681_064.nc,20071110104720,-39.401,69.895,I,846,BO,20080319160703
bodc/1900681/profiles/R1900681_065.nc,20071120104329,-39.561,70.915,I,846,BO,20080319173548
bodc/1900681/profiles/R1900681_066.nc,20071130102735,-38.865,70.658,I,846,BO,20080319190631
bodc/1900681/profiles/R1900681_067.nc,20071210101148,-39.183,70.878,I,846,BO,20080319204038
bodc/1900681/profiles/R1900681_068.nc,20071220095759,-38.981,70.189,I,846,BO,20080319225732
bodc/1900681/profiles/R1900681_069.nc,20071230124214,-38.657,69.635,I,846,BO,20080319225715
bodc/1900681/profiles/R1900681_070.nc,20080109102719,-38.707,68.131,I,846,BO,20080320012416
bodc/1900681/profiles/R1900681_071.nc,20080119102608,-38.52,68.124,I,846,BO,20080320025012
bodc/1900681/profiles/R1900681_072.nc,20080129102115,-38.96,67.118,I,846,BO,20080320042014
bodc/1900681/profiles/R1900681_073.nc,20080208101429,-39.027,67.809,I,846,BO,20080320055938
bodc/1900681/profiles/R1900681_074.nc,20080218101602,-38.124,66.969,I,846,BO,20080320072519
bodc/1900681/profiles/R1900681_075.nc,20080228101429,-38.447,65.679,I,846,BO,20080320074944
bodc/1900681/profiles/R1900681_077.nc,20080319123811,-38.377,64.364,I,846,BO,20080319191205
bodc/1900682/profiles/R1900682_060.nc,20071001110322,-32.237,40.854,I,846,BO,20080319101224
bodc/1900682/profiles/R1900682_061.nc,20071011110015,-32.167,40.717,I,846,BO,20080319114244
bodc/1900682/profiles/R1900682_062.nc,20071021105732,-31.985,40.699,I,846,BO,20080319131238
bodc/1900682/profiles/R1900682_063.nc,20071031105349,-31.524,40.385,I,846,BO,20080319144004
bodc/1900682/profiles/R1900682_064.nc,20071110105020,-30.996,39.973,I,846,BO,20080319160644
bodc/1900682/profiles/R1900682_065.nc,20071120104704,-30.186,39.877,I,846,BO,20080319173528
bodc/1900682/profiles/R1900682_066.nc,20071130104509,-29.833,39.95,I,846,BO,20080319190611
bodc/1900682/profiles/R1900682_067.nc,20071210104050,-29.627,39.665,I,846,BO,20080319204016
bodc/1900682/profiles/R1900682_068.nc,20071220103747,-29.416,39.772,I,846,BO,20080319225638
bodc/1900682/profiles/R1900682_069.nc,20071230103349,-29.769,40.246,I,846,BO,20080319225655
bodc/1900682/profiles/R1900682_070.nc,20080109103030,-30.072,40.42,I,846,BO,20080320012356
bodc/1900682/profiles/R1900682_071.nc,20080119103101,-29.722,40.133,I,846,BO,20080320024951
bodc/1900682/profiles/R1900682_072.nc,20080129102720,-28.948,40.064,I,846,BO,20080320041954
bodc/1900682/profiles/R1900682_073.nc,20080208102737,-29.059,40.613,I,846,BO,20080320055917
bodc/1900682/profiles/R1900682_074.nc,20080218101814,-29.129,41.562,I,846,BO,20080320072458
bodc/1900682/profiles/R1900682_075.nc,20080228101609,-28.117,42.174,I,846,BO,20080320074924
bodc/1900682/profiles/R1900682_077.nc,20080319140810,-28.641,42.89,I,846,BO,20080319191323
bodc/1900916/profiles/R1900916_047.nc,20070930075110,-15.396,57.093,I,846,BO,20080319100805
bodc/1900916/profiles/R1900916_048.nc,20071010053423,-15.442,56.838,I,846,BO,20080319113742
bodc/1900916/profiles/R1900916_049.nc,20071020092949,-15.443,56.778,I,846,BO,20080319131634
bodc/1900916/profiles/R1900916_050.nc,20071030061140,-15.502,56.946,I,846,BO,20080319143706
bodc/1900916/profiles/R1900916_051.nc,20071109071814,-15.792,57.135,I,846,BO,20080319160939
bodc/1900916/profiles/R1900916_052.nc,20071119051157,-16.297,57.321,I,846,BO,20080319173100
bodc/1900916/profiles/R1900916_053.nc,20071129070708,-16.542,57.429,I,846,BO,20080319190143
bodc/1900916/profiles/R1900916_054.nc,20071209051156,-16.449,57.425,I,846,BO,20080319203407
bodc/1900916/profiles/R1900916_055.nc,20071219070919,-16.236,57.158,I,846,BO,20080320010135
bodc/1900916/profiles/R1900916_056.nc,20071229044807,-16.411,57.116,I,846,BO,20080320010206
bodc/1900916/profiles/R1900916_057.nc,20080108073832,-17.124,57.151,I,846,BO,20080320010150
bodc/1900916/profiles/R1900916_058.nc,20080118052428,-17.194,57.601,I,846,BO,20080320025258
bodc/1900916/profiles/R1900916_059.nc,20080128085743,-17.286,58.025,I,846,BO,20080320042206
bodc/1900916/profiles/R1900916_060.nc,20080207042310,-17.512,58.22,I,846,BO,20080320054924
bodc/1900916/profiles/R1900916_061.nc,20080217042504,-17.475,58.588,I,846,BO,20080320071919
bodc/1900916/profiles/R1900916_062.nc,20080227084935,-17.342,58.428,I,846,BO,20080320085141
bodc/1900917/profiles/R1900917_047.nc,20070930074937,-20.707,51.554,I,846,BO,20080319100820
bodc/1900917/profiles/R1900917_048.nc,20071010041839,-20.432,52.03,I,846,BO,20080319113759
bodc/1900917/profiles/R1900917_049.nc,20071020064441,-19.18,52.546,I,846,BO,20080319131651
bodc/1900917/profiles/R1900917_050.nc,20071030054038,-19.441,53.039,I,846,BO,20080319143723
bodc/1900917/profiles/R1900917_051.nc,20071109071744,-20.107,53.082,I,846,BO,20080319160956
bodc/1900917/profiles/R1900917_052.nc,20071119051238,-20.198,53.236,I,846,BO,20080319173117
bodc/1900917/profiles/R1900917_053.nc,20071129062728,-19.705,52.994,I,846,BO,20080319190200
bodc/1900917/profiles/R1900917_054.nc,20071209051313,-18.8,52.727,I,846,BO,20080319203424
bodc/1900917/profiles/R1900917_055.nc,20071219064703,-18.871,52.902,I,846,BO,20080320010239
bodc/1900917/profiles/R1900917_056.nc,20071229062607,-19.125,52.612,I,846,BO,20080320010224
bodc/1900917/profiles/R1900917_057.nc,20080108063354,-19.855,52.455,I,846,BO,20080320010255
bodc/1900917/profiles/R1900917_058.nc,20080118063356,-19.913,53.441,I,846,BO,20080320025316
bodc/1900917/profiles/R1900917_059.nc,20080128044218,-18.899,54.184,I,846,BO,20080320042223
bodc/1900917/profiles/R1900917_060.nc,20080207074416,-19.112,54.842,I,846,BO,20080320054941
bodc/1900917/profiles/R1900917_061.nc,20080217042711,-19.177,55.476,I,846,BO,20080320071937
bodc/1900917/profiles/R1900917_062.nc,20080227063827,-19.528,55.537,I,846,BO,20080320085159
bodc/1900933/profiles/R1900933_039.nc,20071005134432,-33.103,6.093,A,846,BO,20080319113234
